application_id,gender,international,gpa,major,race,gmat,work_exp,work_industry,admission,gender_encoded,international_encoded,major_Business,major_Humanities,major_STEM,race_Asian,race_Black,race_White,race_Hispanic,race_Other,work_industry_Financial Services,work_industry_Investment Management,work_industry_Technology,work_industry_Consulting,work_industry_Nonprofit/Gov,work_industry_PE/VC,work_industry_Health Care,work_industry_Investment Banking,work_industry_Other,work_industry_Retail,work_industry_Energy,work_industry_CPG,work_industry_Real Estate,work_industry_Media/Entertainment,admission_Admit,admission_Reject,admission_Waitlist,gpa_normalized,gmat_normalized,work_exp_normalized
121,Male,False,3.22,Business,Black,610.0,5.0,Technology,Reject,0,,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.200984263008982,-0.8475039186842742,-0.02174918999231319
122,Female,True,3.29,Business,White,650.8186528497409,4.0,Consulting,Admit,1,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.2737457433873114,0.0,-1.013306749484386
123,Male,True,3.26,Humanities,White,650.0,4.0,PE/VC,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.07029002636032636,-0.016997412941370516,-1.013306749484386
124,Male,False,3.25,Humanities,Asian,620.0,6.0,Technology,Reject,0,,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0024714540180000174,-0.6398772922485483,0.9698083694997597
125,Male,True,3.32,STEM,White,630.0,6.0,Technology,Reject,0,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.47720146041429345,-0.4322506658128224,0.9698083694997597
126,Male,False,3.44,Business,White,740.0,6.0,PE/VC,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.2910243285222276,1.851642224980163,0.9698083694997597
127,Male,True,3.4,Humanities,White,730.0,5.0,Nonprofit/Gov,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0197500391529162,1.644015598544437,-0.02174918999231319
128,Female,False,3.51,Humanities,Black,700.0,7.0,Nonprofit/Gov,Reject,1,,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.765754334918521,1.0211357192372592,1.9613659289918324
129,Female,False,3.43,Humanities,Black,710.0,7.0,Other,Reject,1,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.2232057561799012,1.228762345672985,1.9613659289918324
130,Female,False,3.27,Business,White,660.0,6.0,Other,Admit,1,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.1381085987026557,0.1906292134943554,0.9698083694997597
131,Male,False,3.34,Humanities,White,700.0,4.0,Consulting,Admit,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6128386050989492,1.0211357192372592,-1.013306749484386
132,Male,False,3.07,Humanities,Other,640.0,6.0,Other,Reject,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.2182628481439013,-0.22462403937709646,0.9698083694997597
133,Male,True,3.36,Humanities,White,670.0,2.0,PE/VC,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7484757497836048,0.39825583993008135,-2.9964218684685315
134,Male,False,3.21,Humanities,White,690.0,7.0,Real Estate,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,-0.2688028353513114,0.8135090928015333,1.9613659289918324
135,Female,False,3.28,Humanities,White,610.0,6.0,Consulting,Admit,1,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.20592717104498204,-0.8475039186842742,0.9698083694997597
136,Female,False,3.06,Business,Black,650.8186528497409,5.0,Consulting,Reject,1,,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.2860814204862276,0.0,-0.02174918999231319
137,Male,False,3.32,Business,White,670.0,4.0,Financial Services,Reject,0,,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.47720146041429345,0.39825583993008135,-1.013306749484386
138,Male,True,3.33,Humanities,White,670.0,5.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5450200327566228,0.39825583993008135,-0.02174918999231319
139,Female,False,3.31,STEM,Asian,600.0,5.0,Investment Banking,Admit,1,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.4093828880719671,-1.0551305451200002,-0.02174918999231319
140,Male,False,3.16,STEM,Hispanic,570.0,5.0,Technology,Reject,0,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6078956970629491,-1.678010424427178,-0.02174918999231319
141,Male,False,3.2,STEM,Asian,600.0,6.0,Consulting,Reject,0,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3366214076936377,-1.0551305451200002,0.9698083694997597
142,Male,False,3.17,STEM,White,600.0,4.0,Investment Banking,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.5400771247206227,-1.0551305451200002,-1.013306749484386
143,Female,True,3.48,STEM,White,780.0,5.0,PE/VC,Admit,1,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1.562298617891539,2.6821487307230667,-0.02174918999231319
144,Male,False,3.1,STEM,White,570.0,5.0,Nonprofit/Gov,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.0148071311169162,-1.678010424427178,-0.02174918999231319
145,Male,False,2.95,Business,Asian,650.8186528497409,5.0,Investment Management,Reject,0,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.0320857162518324,0.0,-0.02174918999231319
146,Male,False,3.32,Humanities,White,570.0,6.0,Technology,Reject,0,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.47720146041429345,-1.678010424427178,0.9698083694997597
147,Male,False,3.24,Humanities,Black,660.0,7.0,Investment Management,Reject,0,,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.06534711832432633,0.1906292134943554,1.9613659289918324
148,Female,False,3.21,STEM,Black,580.0,6.0,Financial Services,Reject,1,,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.2688028353513114,-1.470383797991452,0.9698083694997597
149,Male,False,3.32,Humanities,Asian,660.0,4.0,Investment Banking,Reject,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.47720146041429345,0.1906292134943554,-1.013306749484386
150,Male,False,3.2,Humanities,Hispanic,630.0,6.0,Consulting,Reject,0,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.3366214076936377,-0.4322506658128224,0.9698083694997597
151,Male,False,3.37,Business,Asian,710.0,5.021934369602763,Technology,Admit,0,,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8162943221259341,1.228762345672985,0.0
152,Male,False,3.14,Humanities,Asian,620.0,5.0,Technology,Reject,0,,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7435328417476048,-0.6398772922485483,-0.02174918999231319
153,Female,True,3.32,Humanities,White,650.0,5.0,Real Estate,Admit,1,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.47720146041429345,-0.016997412941370516,-0.02174918999231319
154,Female,True,3.13,Business,White,580.0,4.0,Consulting,Admit,1,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.8113514140899342,-1.470383797991452,-1.013306749484386
155,Female,False,3.55,Humanities,Asian,680.0,6.0,PE/VC,Admit,1,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.0370286242878324,0.6058824663658073,0.9698083694997597
156,Male,False,3.22,STEM,White,620.0,5.0,PE/VC,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.200984263008982,-0.6398772922485483,-0.02174918999231319
157,Male,True,3.42,STEM,White,630.0,5.021934369602763,Financial Services,Reject,0,,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.155387183837572,-0.4322506658128224,0.0
158,Female,False,3.18,STEM,White,650.0,6.0,Nonprofit/Gov,Admit,1,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.4722585523782934,-0.016997412941370516,0.9698083694997597
159,Male,False,3.14,STEM,White,620.0,6.0,Nonprofit/Gov,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.7435328417476048,-0.6398772922485483,0.9698083694997597
160,Male,True,3.24,Humanities,White,680.0,7.0,PE/VC,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.06534711832432633,0.6058824663658073,1.9613659289918324
161,Male,False,3.3,Business,White,630.0,3.0,PE/VC,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.34156431572963775,-0.4322506658128224,-2.0048643089764586
162,Female,False,3.2,STEM,White,610.0,4.0,Consulting,Admit,1,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.3366214076936377,-0.8475039186842742,-1.013306749484386
163,Male,False,3.41,Humanities,Black,710.0,5.021934369602763,PE/VC,Reject,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0875686114952456,1.228762345672985,0.0
164,Male,True,3.03,STEM,White,570.0,5.0,Consulting,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.4895371375132125,-1.678010424427178,-0.02174918999231319
165,Male,False,3.3,Humanities,Asian,640.0,9.0,Consulting,Reject,0,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.34156431572963775,-0.22462403937709646,3.944481047975978
166,Female,False,3.249635578583765,STEM,White,600.0,4.0,Nonprofit/Gov,Admit,1,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-3.0117496204663656e-15,-1.0551305451200002,-1.013306749484386
167,Female,False,3.43,Business,White,680.0,3.0,Consulting,Admit,1,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.2232057561799012,0.6058824663658073,-2.0048643089764586
168,Male,False,3.36,STEM,Black,700.0,5.0,PE/VC,Admit,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.7484757497836048,1.0211357192372592,-0.02174918999231319
169,Female,True,3.15,STEM,White,650.0,5.0,Consulting,Admit,1,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.6757142694052785,-0.016997412941370516,-0.02174918999231319
170,Female,False,3.23,Business,Black,680.0,6.0,Health Care,Admit,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-0.13316569066665568,0.6058824663658073,0.9698083694997597
171,Female,False,3.36,Humanities,Asian,710.0,4.0,CPG,Admit,1,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.7484757497836048,1.228762345672985,-1.013306749484386
172,Male,False,3.0,STEM,Asian,570.0,6.0,Financial Services,Reject,0,,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.6929928545401947,-1.678010424427178,0.9698083694997597
173,Male,False,3.25,Humanities,Asian,640.0,7.0,PE/VC,Reject,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0024714540180000174,-0.22462403937709646,1.9613659289918324
174,Male,False,3.15,Humanities,Hispanic,620.0,3.0,PE/VC,Reject,0,,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.6757142694052785,-0.6398772922485483,-2.0048643089764586
175,Female,True,3.17,STEM,White,630.0,6.0,Nonprofit/Gov,Admit,1,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.5400771247206227,-0.4322506658128224,0.9698083694997597
176,Male,False,2.97,STEM,Asian,610.0,5.021934369602763,Technology,Reject,0,,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.8964485715671766,-0.8475039186842742,0.0
177,Female,False,3.25,Humanities,White,670.0,5.0,Consulting,Admit,1,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0024714540180000174,0.39825583993008135,-0.02174918999231319
178,Male,False,3.33,Humanities,Other,640.0,3.0,Other,Reject,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.5450200327566228,-0.22462403937709646,-2.0048643089764586
179,Male,False,3.43,Business,Asian,680.0,3.0,Consulting,Reject,0,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2232057561799012,0.6058824663658073,-2.0048643089764586
180,Male,True,3.17,Humanities,White,670.0,4.0,Technology,Reject,0,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5400771247206227,0.39825583993008135,-1.013306749484386
181,Male,True,3.4,Business,White,750.0,4.0,Nonprofit/Gov,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.0197500391529162,2.059268851415889,-1.013306749484386
182,Male,False,3.24,STEM,Black,600.0,5.0,Investment Management,Reject,0,,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.06534711832432633,-1.0551305451200002,-0.02174918999231319
183,Male,False,3.34,Humanities,White,700.0,5.0,Consulting,Admit,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6128386050989492,1.0211357192372592,-0.02174918999231319
184,Male,True,3.29,Humanities,White,660.0,6.0,Energy,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.2737457433873114,0.1906292134943554,0.9698083694997597
185,Male,True,3.04,Business,White,660.0,6.0,Nonprofit/Gov,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.4217185651708832,0.1906292134943554,0.9698083694997597
186,Male,True,3.4,Humanities,White,690.0,6.0,Other,Admit,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0197500391529162,0.8135090928015333,0.9698083694997597
187,Male,True,3.01,Humanities,White,670.0,6.0,Technology,Reject,0,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.6251742821978683,0.39825583993008135,0.9698083694997597
188,Male,False,3.54,STEM,Hispanic,700.0,5.0,Other,Reject,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.969210051945506,1.0211357192372592,-0.02174918999231319
189,Male,False,3.23,STEM,White,710.0,6.0,PE/VC,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-0.13316569066665568,1.228762345672985,0.9698083694997597
190,Male,True,3.15,Humanities,White,650.0,6.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.6757142694052785,-0.016997412941370516,0.9698083694997597
191,Female,False,3.32,Humanities,White,730.0,5.0,Nonprofit/Gov,Admit,1,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.47720146041429345,1.644015598544437,-0.02174918999231319
192,Male,False,3.47,Business,Asian,690.0,7.0,Investment Management,Reject,0,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.4944800455492127,0.8135090928015333,1.9613659289918324
193,Female,False,3.29,Business,Black,590.0,3.0,Real Estate,Reject,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.2737457433873114,-1.2627571715557262,-2.0048643089764586
194,Male,False,3.2,STEM,Asian,690.0,5.0,Energy,Reject,0,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,-0.3366214076936377,0.8135090928015333,-0.02174918999231319
195,Female,True,3.48,Humanities,White,670.0,5.0,Financial Services,Admit,1,,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.562298617891539,0.39825583993008135,-0.02174918999231319
196,Female,False,3.14,Business,White,600.0,3.0,Nonprofit/Gov,Admit,1,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.7435328417476048,-1.0551305451200002,-2.0048643089764586
197,Male,True,3.45,Humanities,White,620.0,5.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3588429008645568,-0.6398772922485483,-0.02174918999231319
198,Male,False,3.31,STEM,Hispanic,620.0,3.0,PE/VC,Reject,0,,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.4093828880719671,-0.6398772922485483,-2.0048643089764586
199,Female,False,3.6,Humanities,Other,670.0,5.0,Consulting,Admit,1,,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.376121485999473,0.39825583993008135,-0.02174918999231319
201,Male,False,3.61,Business,Hispanic,690.0,5.0,Technology,Reject,0,,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.4439400583417994,0.8135090928015333,-0.02174918999231319
202,Male,False,3.11,Humanities,Black,650.0,5.021934369602763,Financial Services,Reject,0,,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.9469885587745899,-0.016997412941370516,0.0
203,Male,True,3.1,Humanities,White,580.0,6.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.0148071311169162,-1.470383797991452,0.9698083694997597
204,Male,True,3.06,Humanities,White,620.0,6.0,Nonprofit/Gov,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.2860814204862276,-0.6398772922485483,0.9698083694997597
205,Male,True,3.18,Business,White,630.0,3.0,Nonprofit/Gov,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.4722585523782934,-0.4322506658128224,-2.0048643089764586
206,Male,False,3.05,Humanities,White,570.0,8.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.3538999928285569,-1.678010424427178,2.952923488483905
207,Male,False,3.45,Humanities,Other,700.0,6.0,Consulting,Admit,0,,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.3588429008645568,1.0211357192372592,0.9698083694997597
208,Female,False,3.26,Business,White,630.0,6.0,Consulting,Admit,1,,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.07029002636032636,-0.4322506658128224,0.9698083694997597
210,Female,False,3.23,Business,White,670.0,5.021934369602763,Nonprofit/Gov,Admit,1,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.13316569066665568,0.39825583993008135,0.0
211,Male,True,3.11,Business,White,640.0,4.0,Nonprofit/Gov,Reject,0,,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.9469885587745899,-0.22462403937709646,-1.013306749484386
213,Female,False,3.14,Humanities,Black,580.0,5.0,Technology,Reject,1,,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.7435328417476048,-1.470383797991452,-0.02174918999231319
214,Female,False,3.24,Business,White,660.0,6.0,Technology,Admit,1,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.06534711832432633,0.1906292134943554,0.9698083694997597
215,Male,False,3.43,Humanities,White,610.0,5.0,Technology,Reject,0,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.2232057561799012,-0.8475039186842742,-0.02174918999231319
216,Male,False,3.27,STEM,Asian,600.0,5.0,PE/VC,Reject,0,,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.1381085987026557,-1.0551305451200002,-0.02174918999231319
217,Male,False,3.41,Humanities,Asian,670.0,5.0,Consulting,Reject,0,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0875686114952456,0.39825583993008135,-0.02174918999231319
218,Female,False,3.02,Humanities,Asian,570.0,4.0,Consulting,Admit,1,,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.5573557098555388,-1.678010424427178,-1.013306749484386
219,Male,False,3.24,STEM,White,670.0,3.0,Consulting,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.06534711832432633,0.39825583993008135,-2.0048643089764586
220,Male,False,3.23,STEM,Black,630.0,5.0,Technology,Reject,0,,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.13316569066665568,-0.4322506658128224,-0.02174918999231319
221,Male,False,3.09,Humanities,Asian,690.0,5.0,Other,Reject,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1.0826257034592455,0.8135090928015333,-0.02174918999231319
222,Male,False,3.64,STEM,Black,680.0,4.0,PE/VC,Reject,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.6473957753687847,0.6058824663658073,-1.013306749484386
223,Male,False,3.71,STEM,White,720.0,6.0,Other,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.122125781765078,1.436388972108711,0.9698083694997597
224,Female,False,3.19,Business,Asian,630.0,5.0,Investment Banking,Admit,1,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.40443998003596704,-0.4322506658128224,-0.02174918999231319
225,Female,False,3.24,STEM,Asian,670.0,4.0,Consulting,Admit,1,,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.06534711832432633,0.39825583993008135,-1.013306749484386
226,Male,False,3.01,Humanities,Asian,610.0,5.021934369602763,PE/VC,Reject,0,,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,-1.6251742821978683,-0.8475039186842742,0.0
227,Male,False,3.4,Business,Asian,630.0,4.0,Consulting,Reject,0,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0197500391529162,-0.4322506658128224,-1.013306749484386
228,Female,False,3.18,Humanities,Black,650.0,5.0,Consulting,Reject,1,,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4722585523782934,-0.016997412941370516,-0.02174918999231319
229,Male,True,3.39,Humanities,White,650.0,6.0,Other,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.9519314668105898,-0.016997412941370516,0.9698083694997597
230,Female,False,3.06,STEM,Hispanic,640.0,6.0,Nonprofit/Gov,Reject,1,,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-1.2860814204862276,-0.22462403937709646,0.9698083694997597
231,Male,False,3.01,Business,White,610.0,6.0,Technology,Reject,0,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.6251742821978683,-0.8475039186842742,0.9698083694997597
232,Male,False,3.34,Business,Asian,590.0,5.0,PE/VC,Reject,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6128386050989492,-1.2627571715557262,-0.02174918999231319
233,Male,True,3.34,STEM,White,680.0,8.0,Consulting,Reject,0,,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6128386050989492,0.6058824663658073,2.952923488483905
234,Male,True,3.33,STEM,White,720.0,5.0,Nonprofit/Gov,Admit,0,,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5450200327566228,1.436388972108711,-0.02174918999231319
235,Male,False,3.4,STEM,Black,680.0,4.0,Other,Reject,0,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0197500391529162,0.6058824663658073,-1.013306749484386
236,Male,False,3.02,STEM,Black,590.0,5.0,Consulting,Reject,0,,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.5573557098555388,-1.2627571715557262,-0.02174918999231319
237,Male,False,3.49,Humanities,White,720.0,3.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.6301171902338683,1.436388972108711,-2.0048643089764586
238,Male,False,3.45,Humanities,White,710.0,4.0,Consulting,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.3588429008645568,1.228762345672985,-1.013306749484386
239,Male,False,3.33,Humanities,White,650.8186528497409,5.0,Media/Entertainment,Reject,0,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.5450200327566228,0.0,-0.02174918999231319
240,Female,False,3.27,Humanities,Black,680.0,5.0,Health Care,Reject,1,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.1381085987026557,0.6058824663658073,-0.02174918999231319
